x
	(+)-chelidonine
PTPN18	7169
JRK	5873
CTC1	4640.5
FAM20B	7764
C3orf18	7790
PANX1	3307
AMH	7865
MMACHC	4017
TNIP3	7202
IKBKAP	6393
OR1F2P	4431
KCTD14	3861
FPR1	4808.5
SRRM2	8158
DOCK6	7923
SMG7	8725
OR2F2	4134
PSMD5	6195.5
PER1	4096.5
CDC16	7878
CCDC134	3798.5
NFASC	6679
ACE2	6120
SLITRK5	3120
DOCK9	4199.5
SERPINE2	8242
DCTN4	4511
EEF1D	4107
UAP1L1	3311
ASS1	8010
DNAJB9	3666.5
HSP90AB1	5765
PRDX3	6964
EVI5	6383.5
SERPIND1	3781
C9orf116	6481
LIF	8142
ITGA2	8042
PRPF40A	8718
POU4F1	5931
PHB	3605
ALPPL2	3194
ITGB1BP1	4345
STAG1	4540
IKZF5	7180
CD28	5343
TRAF3IP3	6814
NACA	6337
DIDO1	6468
C9orf133	3683
GPT	7987
ABHD11	7265
ABCC9	8699
DDX6	6153
SPTAN1	4013
GC	6377.5
ETV7	7918
CASS4	8457
HIGD1B	6121
IL16	7926
FAN1	7776
THRA	6506
AKT3	3338
TBX10	5907
SNX10	3443
TMC6	7774
PLAGL2	5988
HPS4	5617
FCGR3B	6443
MGA	5954
ZNF208	3574.5
FGG	5699
FAM63B	6391
ZDHHC14	3166
WDR45L	4486
CREBL2	4166
YRDC	6128
KMO	8566
GMIP	7793
FASN	7573
KCNK2	5366
TBCD	4188.5
C9orf40	8748
SSX2IP	3838
C21orf59	4736.5
SCUBE2	8567
PAXIP1	3372
x
	tubocurarine_chloride
LMOD1	3950
CDK1	8700
THOP1	7516
NFATC2IP	5853
DENND4A	7224
PCSK1	6521
NKX2-2	6654.5
ARFGAP3	7679
IL17A	3814
SDC3	3517
PSMD10	6963
SLC35C1	6254
SLC2A3	6964.5
PON2	4015
RSRC1	5857
GPR32	6377.5
WDR59	3587
LCK	5780.5
ITGB5	6292
SEC24D	5815
MLLT1	8736
ATP1A2	4864
CACNA1H	3160
HOXD10	3943
PRKCSH	5915
GIT2	6164.5
TXNL4A	6444.5
KERA	8434
IL18RAP	7811.5
BCKDK	8613
RRBP1	7232
IFFO1	3953
SRPK2	8160
DLAT	7147
CREB3L1	4700
BRD3	8676
PMEL	3962
YTHDC2	5002
PLXND1	4694
MYO15B	4712
JRKL	6839
CCDC57	4208
LGR5	5362
DKK4	6265
SLC38A3	4228
KPNB1	7588
PDXDC1	4918
KDELC1	5056
ATXN7L3B	4291
METTL9	7281
FLII	5634
FADS3	4112.5
PAM	3185.5
PPIB	6232
TPGS2	7202
EDEM1	7060
SYCP2	3080
TTC37	8841
CYTH1	6802
FOXRED2	3867
AHCYL1	5743
EMID1	5285
LRRC32	3024
CLEC1A	8539
TFAM	3621.5
FZR1	6401
PLA2G5	4033.5
TLN1	8723
FMO6P	6081
CELSR1	3902
NFATC1	5787.5
KSR1	3241
HTATSF1	5858
KIAA0146	3543
CD40	3170
TIMP4	6973
MLLT4-AS1	4278.5
PSRC1	6651
MYO10	7587
ADRB1	4069
TEX11	3180
DIP2A	7725
FSHB	3453
DAZAP1	4744
FARP1	3475
PIN1P1	6664
PECR	4344.5
OSMR	3363
RRP9	3104
RBM14	4440
CHRD	5308
C9orf82	4963
C11orf21	5099
PRODH2	5537
KCNJ16	8346
PTPN4	3604.5
ANKRD40	6821
ELOVL1	5966
PKD2	3039
BIN1	4940
ACTR8	8131
FANCF	8213
EIF4E2	4176
MRPL9	6550
ENO1	7879
GPR6	6612
USH2A	4430.5
SKAP2	3968.5
MMP25	6435
RGS16	8277
CSTF2	3815
PFKFB2	5430
MRPS18A	5084
CDCA4	4729
KLF5	8194
C14orf159	8084
DLK1	5648
RPP38	5024
PA2G4P2	6775.5
HCCS	8701
OR5I1	4495
KCNMB2	4421
CHST12	7186
AFF1	6371
TSPAN14	7639.5
ZFYVE9	3420
PGF	5551
GJA4	7333
TNFRSF12A	8388
KIAA0586	6233
FKBP10	8329
TRIM44	4396
C9orf38	8743.5
ZNF671	3179
LYPD1	5924
KIAA1107	5776
ELK1	4500.5
ACRV1	7131
CACNA1G	3072
TNS4	8072
PIP4K2A	7054
EDA2R	5641
C9orf9	5051
PPARD	8564
COPG1	4273
ZNF444	4165
PPP2R5D	7455
PIK3CG	7967
C11orf57	3395
CHMP1A	3329
GPS1	7930
EDA	3473
HIPK3	8313
SRBD1	8406
SUB1	8121
SETD4	8663.5
LUZP1	6606
KAZALD1	4490
TRPC4AP	7957
ARHGAP32	5514
C19orf40	8506
SP110	5870
RDH11	7320
CCND2	3716.5
POFUT2	4851
OSGIN1	5635
ATP8A1	6733
BCLAF1	8765
WNT5B	4012
C1orf54	7759
FAM55D	4335
TMEM144	6516
CA14	8410
ROBO4	7198
APOC1	3367
DHRS11	7146
CD82	8753
SNAI2	6534
PRDX6	5560.5
PAX2	6814
LINC00474	6369
MAP7D1	3378
SARDH	6064
UGDH	7839.5
KCNE1	3229
PDZRN4	3036
NOP2	3501.5
RHOC	3713
SLC17A2	4862
YIPF6	3121
TTLL4	5365
MARCH1	6551
KMO	4566
HRH4	4081
DKK1	4594
NLE1	3511.5
NUP37	7968
PIGN	5970
MTF2	5476
GOLM1	3100
x
	tyloxapol
SKAP2	7244.5
ELOVL5	7233
MARCH5	7028
USP39	4115
HSP90AB1	6406
PEX5	8763
VNN1	7300
GMFG	8843
NAA40	8195
APOBEC3B	6630
B4GALT3	6362
MYOF	6496.5
TNFRSF10D	3635
C7orf23	3502
NAP1L1	8313
SEMA3C	4128
RBM25	8258
GPR183	4528.5
P2RY4	5200
LPHN1	5084
HCG9	8414
ENGASE	5687
DCP1A	8542
ARMC8	8083
SLC34A1	3412
FSTL4	8582
ZMYM3	5499
SMC4	6675
LMCD1	8358
PPIL2	7215
SLC2A1	5718.5
PSTPIP2	4741
TPX2	8140
SLC22A13	3483
SQSTM1	8597
USP48	5330
HSPG2	6828.5
FOXO1	6978
PAWR	6913
SLC35A5	7291
SH3BGRL	7076
ZHX3	5307
LRRC3	4317
CDKL5	5567
MAST4	6866
EMR1	6204
EIF3I	5938
NKX2-2	3099
KIAA0100	7505
SERPINB8	6015
MTOR	6001
SLC38A7	5933
TMED7	6582
ZNF862	5072
IGLV3-25	4681
IFI16	4512.5
SHANK2	4472
CIDEC	3850
ITSN2	5761.5
C1QL1	6545
UBE2D1	4981
DGKI	4221
DDX11	6016
BIN1	5727.5
VSX1	7169
PLN	3092
ANGEL2	5765
GM2A	5243.5
RIPK1	8549.5
TAF2	7988
STMN1	4761
SPON1	3002
NNT	8459
PCNXL2	6613
ZNF45	7895
NKIRAS2	6681
THOC1	5241
PSMF1	6615
UBE2G2	4958
TRMU	7285
EPB49	3480
FSCN1	8766
PHF11	6321
RIN1	4772.5
DNAJA1	6900
MCM4	6989
AP1M2	6875
FAM125B	4144
ABCC3	6997
PARK7	4998
SLC7A4	3772.5
RNF103	3484
IGHV3-47	6728
WDR12	5898
FBXL18	5309
TFB2M	3013
ZNF324	7527
VAMP4	7131
BHLHE40	4202
C13orf44	4558
THAP9	7968
FZD7	5273
GFOD2	5188
DDA1	8200
CAPN5	6197
STK39	8321
SCAF4	8271
FXR1	4120
ULK4	6923
CTH	6604
WIZ	5806
KAZALD1	3408
AIMP2	8134
RAD21	8773
PAM	5899
BAHD1	7316
CD4	8006
ARHGEF9	8247
MKI67	7853
SUCLG2	6194.5
OR7E24	6054
PIK3C3	7997
SRSF6	7922
ANKRD27	5667
ATMIN	7763
NCALD	8654
SNN	3996
TTLL5	4066
KIAA0564	8062
HDDC2	6947
SNX2	8499
ATG4A	4990
FAM131B	5795
MPHOSPH9	8535
ITGA2B	5362
TTC3	6533
HCG4	8627
DCUN1D4	6586
MAPKBP1	4276
ST6GAL1	5457
ATP5E	8337
SOS1	4693
DIP2C	4216.5
PELP1	3524
CAMKMT	4260
ATP6V1H	4749
SFTPD	6367
CST2	6670
ARHGAP12	8651
CXXC1	7497
KIF13B	4745
C1orf50	6914
DNASE1L3	4341
USP9X	6069
GDF2	3357
RAB40B	5409
FBXO31	7014
IGHV5-78	6627
ATOX1	5919
ZBTB6	8266
NOS1AP	6368
CD1A	4840
MGAT4C	7779
KCTD12	5365
CD163	3584.5
AZU1	4401
AGBL3	4134
TUFM	3138
SYK	3134
GPR88	7637
CREM	7208
LINC00338	3783
RGS14	4919
TRPM8	6157
C18orf8	6840
METRN	4729
ERCC4	8624.5
GLA	3528
PPP1R16B	5082.5
CASP4	3207
FAM114A1	6233
MAP3K4	5846
IL15	3150
EYA4	3920
KIAA0895	6033
FKTN	6146
PARD6B	7492
H3F3B	7686
SAFB	4754
C7orf69	4810
BACH1	4141.5
PHLPP1	4459
AKAP12	4836
GAK	8722
HBS1L	7593
NRD1	7629
REPS2	5578
C11orf73	3698
SMAD7	3481
MVK	7019
x
	tyrphostin_AG-1478
PPFIA3	4711
PPIA	3411.5
NPTX1	3154
KCNMA1	6469
ARIH1	3327
NDUFA8	8285
MARCH1	8345
ROBO3	4210
BTRC	8771
C18orf1	7349
CD58	4306
MAGI2	6575
TRMT61B	3899.5
PRKCSH	8387
EPOR	4261
FLOT1	6260
SP110	6728
PLXND1	7375
PTGS1	8342
GPR144	4040
TAT	6311
BTN3A3	8709
MIS18A	3666.5
TSPAN13	8452
ACTN1	3508
GRM6	5566
FOXL2	8631.5
OXR1	7682
PROC	4899
PCDH9	7131.5
SCLY	8061
KERA	5811
CLPTM1	3719
HMGB3P30	4487
MRPL9	8745.5
TANK	3690.5
CLK3	3243
C6	7615
EPHB4	6464
LILRA2	5296
KDM5A	4424.5
MPHOSPH9	3911.5
USP6NL	7207
PLCH1	4853
MAP1S	4162
WAC	6481
POLH	4934
GUCA1A	6740
TDP2	3325
BEX4	5480
ACIN1	3171
SORBS3	3206
BAHCC1	8014
MAP2	3956
PAAF1	6603
ACLY	7863
KLHL20	4812
CLTB	3766
ANKRD7	4707
CDC42SE1	7595
DLG1	5529.5
ZNF117	5330
IKBKB	5961
CDH5	6373
PRRG4	3405
BCL3	3916
ITGB2	4171
HS2ST1	5297
RRAGA	3933
CAMKK2	6375
ZNF395	5012
PLCG1	4245
XPNPEP1	7995
ERBB2IP	8454
RAB11FIP2	7089
AP2B1	5494
IVL	5674
HAP1	7657
TNNT2	6678
LMOD1	4634
CCR1	6144
SPRYD7	7562
AKAP17A	3135
GTF2A1	5773
RPE	3820
NAGA	8049
PAGE1	5357
PFKFB4	8464.5
KCNAB1	6797
ACTG1	5600
SNTG1	8217
PDE1B	4488
ARHGAP33	5839
LUZP1	3705
FAM64A	7685
TULP3	3466.5
DYRK1B	5163
PASK	7550
POMT2	3174
NYX	4266
SMARCA1	7561
INHBB	8634
DSCR3	8727
DUS4L	4739
INPP5A	8493
FARP1	4723
DDX19A	6444
EFEMP1	6297
ADAM30	5612
TRPM6	3258
CALCB	5261
OTUB2	7236
MUSK	7234
LHFPL2	4331
UQCRQ	6454
SEPT4	5838
SRPK2	3798.5
DBP	5417
CYHR1	8040
MUC5B	8583
FTSJ2	5155
DPYD	3985
ZNF767	7245
SNRNP200	8405
C14orf2	5788
GAS6	8293
FBXL4	5980
FOXP3	6242
MRPS12	7439
STAT4	3778.5
ZNF354A	5550.5
ZC3H14	8722
COL8A1	6573.5
CLIC2	5957
NCOA2	7699
DCAF11	4849
PRICKLE3	4224
DCHS1	7055
ZNF263	6268.5
CBFA2T3	8726
RPL27AP	5534
SPTB	7042
FRYL	7197
RPS11P1	5804.5
ENPP1	4405.5
SS18	4937
MSRA	6437
KLRD1	6285
KLHDC3	5407
ZCCHC6	6487
TGFBR2	8642
S100A11	7057.5
NEBL	3481
RDBP	7557.5
TAF5L	7636
POU6F2	7496
RPS24	7614
PFKFB3	8458
CYTH3	3646
NPR1	6120
TCN2	7243
MS4A12	8341
CYB5A	4639
GPR125	3688
LAMA2	8251.5
DUOX1	8645.5
ENTPD4	7780
SLIT3	6389
GALNS	3146
KLHDC8A	6537
DIRAS2	3423
GFM1	5931
ANXA10	5060
PODNL1	5511
HRAS	8337
SUPT4H1	4481
AVPR1B	3050
EIF4G3	6427
MLXIP	4257
FBXW2	4653
ZSCAN12	3012
RND2	7403.5
TNFRSF4	8832
CD24P4	5576
ATP2C1	4932
AKAP13	3190.5
NETO2	5503
ENOX1	3655.5
MATN4	6700
ATP5E	6356
GAST	5678
FUT9	5572.5
RASA1	8446
RANBP10	3347
EIF4EBP1	3390
SUPT7L	3299
DLX6	6088
MFNG	6345
FCER1A	7423.5
FOSL2	3712
x
	tyrphostin_AG-825
ENTPD6	5926
DOPEY2	7672
NIPAL2	5262
SH3GLB2	5077
TXNL4A	3749
MSN	8782
NCAN	3527
DPP8	7587
DENND3	6328
SMO	7493
RPS6KA1	8667.5
MCF2L	4764
TNK1	7166
SLC25A4	7252
HLA-J	6811.5
LGALS3	4374.5
TLE2	3266.5
THNSL1	8593
ANK3	8196
UTP3	7896
ST3GAL6	4300
NUDT4	8811
BANP	3775
HOXC8	6208
GP5	4319
QPCT	4174
LYN	7036
MIA	6761
IFT74	6594.5
GRIK4	6120
EIF3M	5426
CARHSP1	6131
STK24	8728
TMEM11	5984.5
C17orf108	4082
UBA7	8041.5
PARN	4756
PPP1R14D	5900
CDH12	5099
E2F5	6133
REXO2	8247
C19orf21	3851
C4BPA	4047
DCAF7	8220
GTPBP4	7568
VPS72	7389
EN2	5824
HOXB13	5020
GPR153	3266.5
BMP7	5565
ZNF536	8376
IQCB1	8025.5
CLINT1	7996.5
RING1	6434
PLA2G2F	4607
PELI1	7538
FBXL15	7284
CADM1	4591
SRD5A1	7582
TRIM2	7816
CXCR4	3122
TGFB2	6501
GUSB	3660.5
TRIM15	5052
MELK	6265
ANKRD17	8721
ACOX1	6689
RIMS1	8549
ALDH3A1	5843
MAPK9	7195
MYBL2	3761
AP1AR	7362
TOPORS	8592
TCEB3	5639
RPS6KA2	3322.5
CYP24A1	6067
PART1	6624.5
KRT37	5207
TTC28	3034
OPRK1	5885
TMEM206	5776
CDK6	3630
PFN2	5296
ADAMTS9	3998
AP3S2	5463
SLC39A6	6775
CTNNA1	8264
LPIN2	7644.5
AARSD1	5047
RNF19B	4287
LRRC20	8683
ACSL5	4007
GABBR2	3635
RORB	6651
FASTKD1	6022
PROX1	6802
CSRNP3	8542
PCDH7	4505
CLEC10A	8240
ANKS1A	4164
TNFRSF25	5906
EHD3	4222
GFOD1	7978
CUX2	8111
TNFRSF21	8012
CST8	3896.5
GJB4	7531
C10orf2	5284
ELOVL2	8019
C19orf29	4465
SH2B1	3467
TRIM62	7210
NTN3	6729
GABRA1	6660
LCAT	4392
C5orf4	3347
SAP30	7100
OTC	3564
CREG1	7092.5
SLC1A4	7160.5
C19orf26	5252
POLD3	8066
TPP1	6726
CHL1	3021
ARNT2	3312
DPEP3	7428
LEPREL2	3471
ARMCX4	5197
FAM59A	7423
PRB4	8688
ANGEL2	3693
RGS19	4745
CDH15	5158.5
MAN2A2	3719
PDC	4956
FXR2	6279
ZSCAN2	8447
CHD1	7996.5
QSOX1	4924.5
SLC38A10	3105
OPCML	8796
FAM20B	7751
DYNC1I1	5662.5
PLXNA1	6489
MLLT4	8358
PBXIP1	6425
HABP4	8106
DARC	5644.5
SHBG	3587
TUBA1A	5864
EZH1	6828.5
DCP2	7293
SLC38A3	7836
SNRPF	8338
WASF1	5576
MTA2	3418
ATP1A1	5643
TMEM160	3540
ST8SIA3	4973.5
TNFRSF10D	3468
FECH	6667
C12orf49	7662
MTCH1	3704
GPN3	7027
RS1	6255
ADAM19	7863
CLCN5	5679
KIAA1462	6934
TEP1	5594
SF1	4142
CBX3	3962
GABRE	4599
ATP8B1	8717
HLA-G	3756
GGT5	4592
SMG6	8854
ADAM10	8585
ERN2	4301
KIFAP3	7990.5
DLG4	7005
SFRP1	3996
SAMM50	4831
CIAPIN1	3513
DOCK9	7073
COL8A2	4638
CRHR1	4800
PPIL2	6147
PRRC2B	7548
C14orf166	8117
CCDC90A	8651
KIF13B	8496
BCL11A	3975
ADM2	7223
MYO7A	4983
TTC1	7756
MANSC1	6454
SH3BP1	3107
CNTNAP1	3936
GPATCH3	7652
CXCL14	5955
x
	urapidil
BHLHB9	3542.5
MIOS	5049
COX7A2P2	7781
KRT16	5742
PFDN2	5153
FAM120A	6865
NHLH2	4104
SPTLC1	8720
JARID2	6605
STX17	6894
PKP2	3081
MTMR3	5706
GOLIM4	4867
SMG7	4187
PEX11A	8475
SLC4A3	8726
S100A14	5377
SNAP23	8206
RPAP2	3917
COPZ2	4068
DMPK	3012
ATP6V1G1	7719.5
AHCYL1	6677
SCD5	5895
FCAR	3735
CTAG2	7046
SOCS5	8648
PLA2G2E	8700
PBX2	6557.5
CCDC15	4367
PHF20	8634
SP100	7496
SLC29A2	3355
LEFTY2	4183
USE1	5890
UBE2D1	8735
ADAMTS12	8317
SULT1C2	5020
PDXK	5448
FRY	4660
KIAA0090	8085
MOB1A	7799
ADD1	8361
PDGFRB	8131
AGT	5876
ZNF83	4069
TP53AIP1	4025
CEP68	8500
EDN1	5147
ISLR	5953
HES1	5678
PAFAH1B1	4983
CELF3	4499
CPN2	8610
ARHGEF7	8732
TP53I11	3456
ARSD	6640
CHERP	6841
AACS	3729
PASK	8741
SLC25A4	3110
P2RX3	6584
DZIP1	5995
TAZ	8123
MCTS1	4831
ARSB	8697
HGD	7040.5
ZNF747	7635
SLC6A13	5431
FGD1	7526
TUBB2B	8744
CRTAM	7887
DKK4	3315
OTUD4	7352
FAM190B	4353.5
SPAG9	6165
ADCY1	5647
ATP5G1	4766.5
UCP1	3903
ZNF253	3165
EGLN3	8220
RFX1	3605
CCBL2	5379
CHST8	4199
RGS17	5294
MID1IP1	8057
GAS6	4956
COMP	4350
CHRNB3	3410
RPL18	3222
LGALS14	7278
COL11A2	3652
PCDHB13	8469
TMC7	3140
DENND5A	3313
LDOC1	8602
CSPP1	7249
PSMB9	5169
CCT4	6167
HIC2	4458
ATRNL1	4494
KCTD17	4230
RGS10	8661
SSTR3	4671
ELAVL1	8396
ANKRD12	8837.5
YPEL5	3341
CHD5	5499
SLCO1C1	8295
CLK4	6373
TUBAL3	5975
FBLN1	6101.5
OGT	4013
FAM82A2	7044
BTN1A1	6608
TCEB3	6454
RABAC1	8286
HPS1	4327
ESPL1	7301.5
PLXNC1	6230
TRPC4	4059.5
KDM4A	8030
HLA-DOA	6068
GNA11	4061
APITD1	4200
TTC13	5646
HSBP1	8508.5
MAPK4	7961
CD79A	4140
YES1	6792
PTGER1	4162
MECP2	8409
KCTD13	6027.5
WIPI2	5438
TCTN2	3266
SIDT2	7258
CFB	6633
GDAP1L1	4811
C5orf4	4254
SMARCD1	3988
KLHDC3	8122
PEF1	6328
SFTPB	4310
P2RY13	8462
ADRBK2	7360
ZFP2	8217
GNPTAB	8703
EHBP1	6846.5
RNF185-AS1	5865
ACADM	6551
FNDC3A	8794
PLS1	4370
CREBZF	5317
KIAA0586	6649
FLRT2	5908.5
HN1L	5056
DGCR2	4270
CCDC19	3126
OSBPL10	5996.5
MCL1	8111
CDH1	6538
WRAP53	5048
LSM2	8800
CYP2C19	7386
SCG3	3657
AKR1C4	4984
RNF139	6026
KIAA1199	4892
TBC1D2B	4226
EXOSC4	7057.5
STX16	5004
FCER2	5295
SMAD4	7083
IQCK	7337.5
PSMA5	3868
JHDM1D	8254
OVOL2	3742
STX2	8269.5
SCAF4	8539
C15orf38	7186
RNF6	7629
ADAM11	5756
PAX3	4397
RAB11FIP3	3794
NR3C1	7963
CLEC2B	7396
ZNF473	5826
ASTN2	4283
LAMC1	3320.5
PLOD1	3570
ICAM3	6644
LGI2	7265
WNT5B	8662
HILPDA	7796
AGER	5290
BET1	4341
PDE4A	7709
MRP63	7886
HNRNPA1	8256
ADAMTS8	3146
x
	ursodeoxycholic_acid
MAN1A2	3922
GPM6B	3273
SPTBN1	3851
TAF1D	8305
SNAP25	4284
UBA2	3501
DUSP14	8100.5
SMEK1	7316.5
ABCG1	4767
ARHGAP26	3562
TBX3	4847
GTF2F1	7560
RARRES2	4582.5
CASP8	7348
ZNF434	7652
GNPDA1	3131
PEA15	7885
ANGPT1	3904
PPP4C	5966
PRLR	3928
DCLRE1C	7539
CD8B	4624
POSTN	6673.5
RSF1	6218.5
NIPAL2	3697
P4HB	7114.5
CES1P1	6848
BTN3A2	7279
SUOX	3049
MAGIX	4482
U2AF1	6353
ZNF428	8807
MAP3K4	8137
TSPAN4	6474
WNT1	7180
FCF1	3737
GH1	4718
ANP32B	6544
FIBP	4420.5
CCDC144A	4858
SLC13A2	5357
RAB1A	6759
P2RX6	3848.5
TAOK3	8167
GCLC	3725
DUSP13	3369
RAD52	7514
MRP63	6031
PSMB3	6925
CALR	5804
MALT1	8183
CPEB3	3545
IGLV3-10	4898
WASF2	3902
CATSPERB	6203.5
MEF2D	5113
TBC1D12	8010
CCDC57	5200
TEAD1	4793
MEX3C	4348
KIF15	5267
GOLGA4	8626
STX12	4839
OGFR	7058
LMNA	6335
B3GAT3	6322
ACAN	3020
ISYNA1	3241
AKAP13	7554
GLT25D2	4315
GLRX3	5468
MYCBP2	7869
MAL	3704
KLHDC10	5287
NAA35	6140
KANK3	7809
NOS2	4725
ACACB	5060
NUP37	5141
SDHB	7329
ANKRD27	7981
CKM	5395
AIG1	6362
DDX19A	8338
CRMP1	3085
DENND2A	7014
PRKCA	3308
ARMCX2	6662
IMMT	4382
MEP1A	3261
LPL	6040
CA6	3897
SQLE	8799
IGF2-AS1	8557
KAT6B	7531
PPT1	4978
BCHE	3002
LUZP4	6453
GUCA1B	6731
HHLA3	7852
WWP2	8808
USP1	5702
ATP1A2	5617.5
GUSB	4333
ACAT1	6088.5
IRF5	3647
HSPA1A	6930
PRUNE2	5346
C16orf62	7484
NOP14-AS1	5886
S100A6	7022
RPS11	8018.5
CXCR1	3291
KLHL23	5582.5
PIAS1	7424
LMAN2	4903
NR1I3	8590
LSM1	6822
TUBB	3603
PPIC	6262
PDE6D	5918
BLVRA	7500
GGA1	7051
HOXA2	8694
RUNX1	6555
IL5	6978.5
THAP4	3911
ZMIZ1	6457
DNMBP	4704
AGRN	4342
HADHAP1	8862.5
NR3C1	8692
TOP3B	4145.5
RPP40	5677
CHI3L2	4076
KRTAP2-4	6085
PTOV1	7666
NDUFC1	3026
COQ10B	3025
ZNF329	5466
CTNS	5731
SFMBT1	8455.5
GALNT3	8352
AP5S1	8484
FETUB	8534
FBXO2	3553
SOCS3	7201
GUCY1B2	6430
GNB1	5614.5
FAM163A	5289.5
CLP1	3231
MAP2K7	5000
C1QBP	6199
NREP	3969
ABCC9	3700
CLDN7	8442
HOXD9	7864
IGHV5-78	6588
C11orf49	3586.5
RPL12P11	7412
ARAP1	4708
KRT76	7263
CALCA	3797
RBMX2	7686
BNIP3L	8632.5
ZBTB20	4335
GPER	3145
INF2	4870
CYP27A1	3289
CRISP1	4306
BACE2	8675
SPATA6	5775.5
HSPA12A	4463
VPS72	4820.5
PTGER3	3095
GNL1	3032
TTC28	4767
INSL4	7091
MGAT4A	6490
REEP5	5358
OMG	4720
REEP1	3487
CNOT4	6387.5
GRN	7854
PGAP1	7857
IGHV3-9	7344
TWISTNB	6298
MAPKAPK5	4856
CENPQ	4166
SLC26A10	3535
IL15	5985
KCNF1	4293
LAMP3	6580
SLC7A5	7360
DACH1	7901
SRI	8433
P2RY2	4444
WIPI2	8017
ARPC1B	7788
INPP5B	5790
x
	ursolic_acid
PMS2P3	6000
PNPLA6	3197
G6PD	4276
KYNU	4692.5
KNTC1	6039.5
RAD54L2	3251
MTSS1L	5870
ZDHHC4	3861
RIN3	5030
CSNK1G2	8021.5
DOK4	4265
MED8	6057
HAUS3	7143
ADAMTS2	4586
FA2H	6759
ZNF764	7902
BBC3	3129
FASTK	8690
IFT20	5634
COL14A1	5252
CST8	6691
RABGAP1L	4179.5
NENF	7567.5
CCDC51	6154
BTN3A3	5745
SRD5A3	3961
RPGRIP1	7361
COPA	7005
MASP2	5472
MCOLN1	3061
TMEM109	6972
CEP290	3063
AKAP11	4392
RNF208	8293.5
NRXN1	5196
UBOX5	3616
NPTN	7936
OR1F2P	5734
IGSF6	6854.5
EFNA5	6877
ANXA1	4031
RAB3D	8186
TACC2	3876
NUP54	4497
MMP19	8266
TNFAIP1	7794
DHRS9	4009
HK3	7051
CARD10	8476
CALM1	7314
ARHGDIG	7790
CCS	3305
E2F2	4910
IL36RN	7241
RAB27A	3468
AGGF1	8577
SERPINE2	3905
EXOSC7	7266
EPM2AIP1	5193
TSSK1B	7832
OAZ3	7619
PPP1R7	7237
APOE	6337
PAEP	6278
KCNN3	6139.5
EDN2	8482
KIF1C	8474
CLPP	4777
C7orf58	7182
FRMPD1	8438
HDHD1	4924.5
SLC25A6	6491
LONRF3	8194
OR10C1	8057
CXorf57	7968
CDHR2	5322
PLIN1	6048
UNC13B	6695
USP9Y	8212
NKX2-5	4915
LRRC17	5611
ATP6V0E1P2	6700.5
TOR1A	6217
QTRT1	3532
MLF2	8385
HSPA4L	6622
TERF2IP	6575
RBM34	7712
SHARPIN	6994
LDLRAP1	8128
ZDHHC24	4543
AFG3L2	7993.5
SLC38A6	4025
RNF13	3057
SNAP91	3301
MMP11	8243
LIAS	3731
RAPGEF4	6186
SMARCAL1	6969
SEL1L	3272
PPP1R37	4445.5
MYBPC2	6665
SLC6A2	8334
LYPLA2	8099
C17orf81	8605
PPPDE2	4579
ADRA2B	4629
DPM3	3835
SPSB3	4995
PHF14	5374
PRSS22	3161
STEAP1	6931
FAM120C	4391
SLC3A2	7019
DNAAF1	3184
CDC27	3460
BCAT1	5652
C3orf37	8229.5
CTR9	7094
NKX3-1	4978
PLCB4	6845
MARK3	5144
COBRA1	5496
UBAP2	3484
PFKFB2	4557
CDC73	5404
IL1R1	7365
GNAI3	4412
CLEC2B	5733
GLS2	8596
C6orf47	7508
PSG5	7565
KLHDC8A	8053
NR2C1	5295
PPM1E	7206
RBM42	5037
PCDHB11	5514
SCN11A	3393.5
TMEM80	4771
TAF5L	6067
NCOR2	6525
APEH	7756.5
ALPL	7239
NFAT5	5826
GNA11	8796
NEUROD4	8488.5
POU3F4	5234
C9orf133	4447
HSD17B3	3723
C16orf42	4738
PKD1	8679
CLIP1	6148
INPP5D	4627
TP53	3503
TCL6	5730
SGCD	6771
MARK1	6544.5
STARD13	7446
ENO1	6282
ALDH5A1	5383.5
IVD	5301
UPK1B	6141
STAU1	5231
SLC25A22	7918
TEK	7475
PUM2	8100
SLC39A14	3721
BTNL2	5606.5
ARCN1	8755
TEKT2	5185
POLR2F	6721
TCEAL4	5197
SH3PXD2A	8375
KIAA0494	3619
BNIP2	4798
TBCB	7555.5
DOM3Z	6160
GATA3	3085
RGS4	4744
APRT	8515
MAB21L2	4095.5
CD2	8735
AP4S1	3486
ADAMTS3	3108.5
MTMR9	6572.5
FOXE1	7920
CTDNEP1	7838
ME1	4246
KCNJ12	8822
DPH2	6595
SPHK2	8707
SCRIB	3596
PCSK6	5473
GTF3C5	7905
ABI1	7035
PGAP1	4487
CAPN11	6563.5
INADL	8687
GLG1	4695
SUCLG1	6970
x
	valdecoxib
C20orf11	7815
SLC26A6	6621
USP9Y	8747
SENP6	4939
IMPAD1	3245
GALNT11	5388
STAB1	8727
AMBN	7043
U2SURP	3802
ITGAV	3156
ADORA3	3164
C10orf95	8669
CHAF1A	4473
HS2ST1	5594
TRPA1	5054
ARHGEF12	5618
MOB4	7215
TSPAN14	4199
POU2F2	7035
ARMCX4	3492.5
ST8SIA5	7666
SERPINA1	6017
PRDX4	8787
SEMA3C	6526
TFDP3	3913
RAB11A	7994
CD97	3853.5
ZNF266	5493.5
THAP7	8560.5
JTB	6781
UXT	6488
SLCO2B1	6019
VIL1	7097
