x
	(+)-chelidonine
CBR1	5027
TJP2	4722
x
	simvastatin
APP	6373
MON2	4200.5
B2M	8302
TOB2	5229
PINK1	7974.5
ULBP2	6086
ARMC8	8354
SCPEP1	7630
SNCG	5455
TULP3	5506
RYR1	3269
SORL1	8449
ATP5C1	5629
MXD3	3370.5
SLC16A7	7331
MIA3	4677
NPR1	4176
CYP24A1	4537
SPOCK2	5060
ITPKA	8507
CIITA	3367
BLK	5856
TLR1	7049
BACH1	3499.5
CHIA	7330
CLC	6788
HOMER1	3601
XRCC6	3034
RSL1D1	8067
KCNS3	8810
SLC16A6	6257
MAP1LC3B	8084
AUTS2	6597
FASTKD2	6913
CSRP3	7249
AQP6	4188.5
MANSC1	4026
ATXN7L3B	8011
CUEDC2	7137
KIF1C	3689
C3orf18	4425
HOXB1	4659
GNS	3271
SEMA6D	5460
GLS2	5314
TMOD2	4140
RRAGB	8048
GP5	3457
LSM2	6044
S100A8	8644
x
	sirolimus
UTS2	5180
LRRC41	4380.5
SLC39A4	4100
PROM1	7641
MYOM2	5078
GATA1	4502
DLK1	6149
CXCR6	3341.5
ZNF839	3691
NFATC4	5491
CYP1A2	3979
OGFOD1	4432
PHTF2	4964
DENND4C	5721
TIMM10	7728
B3GNTL1	4728
GPN2	8539
HAUS2	4647.5
CD83	6550
SARDH	7365
MST1P9	4236
NCOA1	8379
FASTKD1	7368
ENPP1	7093.5
RHOF	3998
HIST1H1B	7201
FASTKD5	4168
NPY	7895
CXorf1	4985
PVR	7283
HSPA2	4201
CABP2	4772
FAM206A	5925
ATAD5	3775
C14orf93	6856
GZMM	5262
STAU1	7705
PIKFYVE	7435
GCFC2	6002
LOR	6907
SLC25A38	7205
ERP29	6014
OAS1	6121
LAS1L	6528
CCDC48	7984
ITGA6	6646
MRPS16	7509.5
TMEM231	4678
WDR61	4495
C6orf120	5544
x
	sisomicin
SLC2A2	3205
SPTSSA	7450.5
CDC16	6215.5
CTR9	4573
GLUD2	3400
ALOX12B	6158
UCP1	6560.5
ZBTB43	4807
CNOT8	8028
NUP210	6845
THADA	8768
CABIN1	5586
NOVA1	5630
DIXDC1	4358
RBM23	8665
MACROD1	8573
ACTR2	6329
NGDN	5663
IVD	7996
CMTM6	7325
STAT2	7799
SCN5A	3784
STRN3	8266
RIMS1	8177
CASK	4161
PTPN22	4619.5
EPO	7735.5
GOLGA2	5410
CSF1R	4987
ZNF480	8089
MTRR	6373
KLF11	6451
PAFAH1B1	6045
BCMO1	5042
BMP3	5943
RINT1	8378
RHOBTB2	8087
LBR	3679
GCH1	7410
TOR3A	5233
L3MBTL1	3547
LIPA	4799.5
HEXB	4190
LRRC19	3987
TRPC4AP	3328
ALDH18A1	6881
COQ6	7595.5
MAPK4	3980
NDUFA1	8457
CYHR1	7384.5
x
	sitosterol
NCKAP1L	8741
KYNU	5645
DNAJC6	6022
CCNF	6572
OGDHL	3118
BAG5	8196
KDM5B	6149
CAMKMT	6171
ANKLE2	5285
C1orf159	7991
MTMR4	4735
ATP5L	5928
GORASP1	4302
SYNJ1	8643
SCNN1D	7058
C17orf90	4555
STX8	7481
INPP5B	7642.5
RAB3A	6081
CEBPB	8811
AQP4	3938
IGSF9B	3318
GRIK5	4556
ACP5	8557
SLC15A1	3479
DLST	8213
BPIFA1	8397
SEC23IP	7042
CISH	3056
ATG9A	3293
SIX2	5115
ARHGAP32	6637
CPN1	5986
KCNA4	4670
APOC4	6218
INA	3921
FSCN3	4096
TMEM70	6908
XDH	5845
WDFY3	7193
MSX1	5246
BAG6	6605
MLLT11	3799
PPM1E	8768
SULT1E1	8343
SLC1A4	5673
AMZ2	6786
AP2S1	6024.5
BCL2L1	8417
ICOSLG	3124
x
	skimmianine
CELA2B	8134
TOPBP1	4121
MIP	5481
ATAT1	6318
CXCR2	3108
SCAPER	3149
TOB2	7071
SIDT2	8846
F2RL1	4927
USP4	4827
NRBF2	7499
NOVA2	3622.5
TSTD2	4938
LIPC	6762
INHBB	4358
SYT12	5027
KAT5	8466
KDELR3	5519
DBP	8026
TPD52L1	8664
DLL3	8024
CANX	6914
SKAP2	6708
TSSC1	4009
CCNF	8424.5
ECM2	3833.5
SST	6052
NTN1	6183
NCOA2	7982
MTNR1A	8529
GNAZ	6518.5
PPP2CB	6192
PFDN1	6787
RYBP	7087
RIN2	4111
MSLN	5049
ABCE1	7606
ZNF749	3633
MAP3K5	8570
EGR1	6585
ARHGEF9	8861
DLG5	6060
MYOZ1	6395
DENND5A	8231
MAFF	6744
RNF170	4321
SLC39A6	6146.5
COL4A3BP	7955
TNFSF11	3461
LGMN	6944
x
	sodium_phenylbutyrate
ALG13	7277
RDH16	6379
ZSCAN12	8406
LMO7	5804
IFI44L	4547
NUDT1	5593
NDUFB7	3405
OGDHL	5057
RUNX1	8104
TFF1	6162
PSME4	4749
GM2A	4454
INPP4B	8184
CROCC	3071
LY6D	5421
ZNF239	6738
BLZF1	4596
QRSL1	8847
SYNGR3	4009
LECT2	3032
FGFR2	6602
HEPH	6109.5
ABCF2	8569.5
XPA	5418
TIAM1	4207
NARG2	4892
TRA2B	8384
TTN	8465
AHSG	4492
ZMAT4	6152
STAU1	3801
CAPRIN1	5115
COL9A1	6098
IGHM	6840
RGS5	4612
IL32	4246
SPICE1	3737
SDC3	3819
INCENP	5916
MANSC1	3975
KDM3A	4406
NIT2	7744
CD3D	6814
GRB2	3132
C10orf137	7195.5
MPP1	3413
SLC39A6	8443
HADHB	3465
SLC22A17	3145
GPR144	5592
x
	solanine
AK5	6716
C20orf7	6838
PKN2	6089
TUBA1C	5110
RNF19B	7695
ALOXE3	3148
CAPZA1	7391
SCPEP1	6108
BTG3	7303
GFOD2	6168
TAL1	5719
ZMYND10	6222
FAM189B	5251
CDKN2D	7272
ANKMY2	8819
TM7SF4	4130
MYH10	7328
TARDBP	8080
KNTC1	4143
PLOD3	6140
MIPEP	7118.5
WNT8B	4042
ALG13	7085
FGF17	3006.5
SEPT7	8364
POU6F1	7447
BCL11A	5516
PRCP	7874
SLC16A2	4531
CHERP	6279
RERE	4973
ASH1L	3243
SDK2	8066
ADAMTSL3	3190
IFNB1	8314.5
CTCF	8449
JAM3	7176
LIPT1	3494
POMT1	5077
POMT2	6071
FOXN2	8780
QPRT	7731
ADAM22	4698
CDH8	6978
BMP7	3477
KCNN4	5630
NOTCH2	6420
RNGTT	8111
RING1	5138
OR11A1	6825
x
	solasodine
UBE2O	6531.5
MAFF	7359
ALDH3A1	3144
ZFP161	4638
ESD	6898
PLEKHM1	8004.5
PAX3	5951.5
TOP1	7039
PPIL2	8690
MET	7095
SNX3	6444
BLNK	6497
GMPR2	7155
TRPC3	3022
FOXI1	3484
LGR4	7456
OR2J2	8263.5
PLAGL2	7296
DGCR2	5111
PRUNE2	5113
FAM149B1	8535.5
CALHM2	6726
NFATC2IP	4432
RMND5A	5622
CANT1	5745
DOK4	5203.5
FOXJ2	5383
AVEN	4455
GCG	5348
CHPF	8078
EZH2	8718
RRAD	3346
MLEC	7105
GALR1	5698
TAT	4320
PSG4	3911
DPF3	8585
GAS2	7735
FBXW11	3851
CSNK2A1	6834
DPEP1	5014
MRPS18C	7454
FAM193B	4860
OCRL	7881
PELP1	4459
TCP11	3745
TBR1	8675
SPR	8185.5
KIAA0355	4563
CCR8	6174
x
	sotalol
PARP1	6047
MAML1	5495
RAB7A	5019
SLC4A7	6453
FEM1B	8427
NEDD4	8175
NDUFS8	5041
EDA2R	3943
HSD3B1	5638
ADAMTS13	7834
USP24	5486
HPS6	3924
ECI2	7513
SAMM50	6546.5
ASF1B	4098
IFI35	5720
BMX	4231
PACS2	7354
RCVRN	3442.5
KCND1	4113
PRRC2C	7300
HTR2C	4813
HSPB6	5301
SLC1A4	6803
SASH1	8611
H2AFV	7001
IL36A	3011
HSP90AB1	3003
CECR5	5873
NNAT	3506
CYTH1	4198.5
ZNF609	6090
STX12	8741.5
BCAM	5892.5
PDGFA	5030
PSMF1	5982
CLPTM1	6147
HIF1A	4852
SIPA1L1	6526
NELL1	7065
USP5	3914
MYOF	5842
PACSIN2	4607
FUBP3	4081
NACAP1	8822
CEP55	7070
PTP4A2	5279
FAM64A	8407
COMP	3179
DDR2	8358
x
	spaglumic_acid
NEK2	7158
CLPX	5627
SLC12A2	6717
SYNGR1	6787
PPP2R3C	6885
YIPF5	3806
NACAD	5611
TMED9	5712.5
TMEM106B	5659.5
SLC25A11	6798
LARS2	8238
SIK2	3496
SRRM2	4685
TNPO2	6225
SHQ1	3408
AGTR2	3127
RALGPS1	3301
NKX6-1	4111
RPN2	3298
C1QB	6177
SNX29P2	7170.5
TOP3B	5803
VSNL1	7764
TREH	5421
GREM1	5174
ADCY6	3248.5
PRSS3	6184
ARPC5	6193
RGCC	4808
SGK1	7022
MYL6B	6036
YLPM1	6007
FAM149B1	4268
CHI3L2	7594
LSP1	8768
RGS12	6216
STC2	6286.5
SEPT2	7861
DRD2	8206
PTER	3880
EDDM3B	5789
CAP1	5492
HAPLN1	5686
B3GNT2	4885
CA14	4514
RASSF4	4923.5
BCL6	3890
EPHA3	4550
EDA2R	4307
QDPR	6284
x
	sparteine
SMURF2	7987
NEUROD6	5950
SEMA6C	6343
CTSW	3496
CX3CR1	8392
PPL	6516
GOLGA7	7404
TMEM43	6972.5
ANXA11	7305
SEMA4C	7828
RNF44	6844
MYH14	8235.5
VAV2	7850.5
C10orf12	5081
TRIM3	5267
SPATA2L	8845
XRCC5	4281
IRS1	5288
TPH1	6608
ELF1	3552.5
TGFB3	7934
PI4K2A	6361
KCNC3	7393
WDR59	7336
TP53BP2	5349
RPL21P2	5900
AFF3	6492
NRXN1	3678
RXRB	5780.5
VPS54	5115
KIAA1024	3505
CDK14	3771
GPN3	3364
CDC14A	6641
SQLE	8687
FKBP2	4284
USP48	5585
DCAF6	6470
KIAA0317	5090
KLHL18	3821
DRG1	5881
PCMT1	8185
SLC35A2	7143
AFF4	4282
TTLL5	6544
STRN	8390
INO80B	6539
EMP1	4485
HSPB11	8329
CNOT1	5713
x
	spectinomycin
FBXO42	8675
JUND	7033
ZNF821	7967
SOCS3	6571
ICAM2	5059
HEXB	3795
LGR4	4396
GPR171	3868
MAGEB2	5998
SOBP	3852
RBP4	4652
ATP2B4	5387
NR0B1	7861
EGLN3	7665
ZBTB25	6614
DYRK1A	4116
C11orf80	8829
EPHX1	3336
NCOA2	8040
TECPR2	4039
GIN1	8781
TMOD3	8367
ERH	3282
LAMA4	3538
MYF6	7083
PAPOLG	7046
UBN1	7102
NIPSNAP3B	4473
GABRG2	7146
UBE2D4	8602
RAD52	5431
OSBPL3	5451
GNPTAB	4502
HOXD9	4985
P2RY1	8753
ST13	7995
YWHAQ	5338
FKBP15	5336
OSBPL9	8525
GALC	7214
DICER1	8639
ATP6V0A4	5129
LAMC2	5840
BUD31	4150
CSRP3	8210
CDC34	6485
MTMR8	6123
GBF1	4723
HGD	5450
GCAT	3864
x
	spiperone
ZNF195	7419
CGRRF1	8726
MKL1	3970
GPC4	3228
ZBED2	5006
KCNQ2	5083.5
MALT1	6028
LARP6	7489
RPS4X	6012
TAP1	3387
TMEM38B	4010
GPR137	4898
TGFBR3	5205
ZNF204P	4891
CELA3A	6239.5
TRA2A	6037
BANK1	5124
SPTSSA	7687
PHF10	8182
FASTKD5	8514
MAN2C1	5690
LPAR4	8066
SCN5A	4244
ENOX2	4405
MTMR4	4534
USP48	6436.5
ARID3B	3298
SYNRG	5737.5
ATP2B4	6338.5
UIMC1	4467
NEUROG3	6969
ZNF688	5030
FER1L4	6929
PTBP1	8859
MYO10	8295
MYL6B	3398
TGM4	3456
C6orf130	3153.5
HS3ST3B1	6871
PPP3CC	5578
IL16	6222
CDK2	8822
F13B	4877
DDX11	8765
IFT88	3311
FOXJ2	7842
FAM46A	6908.5
IQCG	3838
MAPK8IP1	7881
XRCC1	6126
x
	spiradoline
CXXC1	4348
HLA-C	6364
ATP5C1	7958
KCNJ12	5065
ZNF3	3041
MKLN1	5220
EIF4G2	4242
DPEP1	6821
LSM6	3023
TMEM97	8146.5
PRODH2	5074
AKR1D1	5598
MYBPC3	7362
ZCCHC6	3299
MAP3K4	4011
EPHB2	5206
IL10RA	6233
ST6GAL1	7342
SEC14L1	7844
ALPPL2	3289
MED20	6667
TRIP10	8766
VGLL4	6144
TRPC3	4133.5
ZNF10	7069
MEX3D	3805
BCAT2	8659
UBE2K	3334
FSHR	7388
SEC61A2	7120.5
ALDOB	5624
ITSN2	3839
LY9	7640.5
CILP	4975
CD52	4540
TIMP2	8228
NEU2	7902
ADAM17	4477
PSD3	7857
SSX3	4834
CENPA	4377
IL17A	3819
ZFY	6719
ATP5SL	6299.5
NPAS3	5912
U2SURP	7934
HGF	7440
FOXJ3	6762
WASF2	3069
KRT16	4485
x
	spiramycin
ABCD1	5796
SOX2	5007.5
BCL7A	4581
SMAP1	3580
ALDH1B1	4171
CREBZF	5502
NCAPH	3354
PTPRA	8112.5
NIPAL3	5165
ATP5L	8362
PTPRF	3127
PDLIM5	5794
PNISR	8680.5
UBBP1	5641
PPP2R5E	5294
RSAD2	7468
FPGS	7525
SYNCRIP	5096
NUDT21	3469
COL7A1	3734.5
PPP2R3B	3430
IFITM1	3367
EIF3J	8310
GHITM	7945
CC2D1A	8095
FZD4	7867.5
GRB7	6842
BMP5	5944.5
SPON1	7143
GRM3	6926
HNF1A	3900
DOCK9	4177
TAB2	3643
COL10A1	7189
SHCBP1L	7023
SP1	8216
C5orf4	3641
ARNTL	7953
COBLL1	6470
FAM46C	3076.5
PPME1	6889
CCRN4L	5206
NT5M	5573
GTPBP4	8044
ZNF350	6897
MIIP	6878
SSX2IP	6754
SPARCL1	7772
ARPC5	7322
PPWD1	8542
x
	spironolactone
GMNN	5655
MAST4	5799
RAD17	6036.5
ZNF44	8817
SLN	7043
NCKAP1L	3662.5
CDC14A	6534
LINC00338	7933
DSCR4	8296
FBXO41	5893
ACAT2	4964
KRT7	6499
SLC39A9	7458
WNT6	7189
RYR2	6392.5
MERTK	6259
MAEA	4570.5
SLC29A1	4635
POU3F1	4254.5
RPAP3	4353
DFNB31	6433.5
S100A11P1	3654
C2orf56	3206
LEPROT	4752
DNM3	3562
LARGE	3385
YWHAE	7383
MYH11	4323
RABEP1	3913
VPS8	3834
FAM107A	6811
USP2	8818.5
IQCE	8779
CABP5	5717
ARPC2	4200
KIAA1045	3622
MID1IP1	8452
NPC2	4347
ZFP30	5481
CDH6	6223
MLL	4890
GLUL	3377
MRPS18C	6183
RPA1	5010
SLC6A6	5268
SOHLH2	5053
ZCCHC14	5249
PTMS	4470
MXRA7	6476
SCIN	5111
x
	splitomicin
ZFPM2	8365
FASTKD2	6207
DPEP3	8053
BMP6	3818
NIT2	5798
ABO	4924
DBT	6229.5
GPRC5D	6148
CARD14	6883
COX4I1	5767
SMPDL3A	6572
ESRRG	4027.5
ENDOD1	7755.5
NRG2	8040.5
ASIC2	6004
FEZ1	3187
RAB27B	5182
ACSM1	8711
CENPT	6661
EFTUD1	8507
ZNF226	4634
BST1	5269
RFPL2	8130
PCSK1N	6405
DMC1	3351
RABGGTB	6791.5
CEP68	6234
TM4SF1	7267
GDF2	7892
CKMT2	5502
SLC16A2	4870.5
GPR4	6545
SAV1	8413
CP	3691
TRPC6	7228
SLC24A3	6878
TMEM9B	6030
TIMM9	3192
PELP1	4660
KCNAB1	7273
DCTN2	6910
C2orf83	7724
MBD1	6278.5
SERGEF	4879
NCAPD3	6344.5
TMEM33	5460
MAFB	4476.5
LIG3	6493
PARP12	7027.5
POLR2K	6401
x
	stachydrine
FAM90A1	5862
RNF32	3554
NDE1	6245
IFT20	7804
BEST1	8769.5
HOXA10	8702.5
NTF3	7483
CLUAP1	4140
MT1H	5427
TXN2	3663
ZNF652	6995
CEBPD	6635
GOLGA7	3965
FZD8	6709
SYDE1	4627
GAB1	5016
ZNF574	7626
TM4SF1	8521
NKIRAS2	7598
CBX6	5013
KCNJ14	7984
TAAR5	5349
STX7	6199
IDE	6477
TOM1L1	8790
EPS8L1	3064
GTF2F2	3142
PCDHA2	8549
TBX5	5919
CALM2	8624
NCAN	8072
PEX5L	5693
DST	6403.5
TJP3	8612
MAPK7	8825
CRISP2	3706
RPS9	4734
GPR183	3476
AKT3	5098
IGFLR1	8178
ADCY10	7732
ADAM10	7795
MARCH7	5200.5
LINC00115	7800
C12orf51	8409.5
POLR2F	5010
KISS1	5368
AURKA	4871
FBXO31	7561
COL9A1	5407
x
	staurosporine
ACTR6	7832
ST6GALNAC2	5980.5
CAPZA2	6341
MCF2L-AS1	3589
DUSP14	7352
UFSP2	8747
SERPINI1	5184
TFG	7279
RAB21	6477
TRA2A	7415.5
SAR1A	6409
ZNF236	6046
RBM28	3468
MAK16	4406
DIXDC1	5072
PHLDA3	4141.5
LUM	8525
INF2	8060
FGF22	8400.5
SEC22A	7363
SCLY	5133
ICOS	7265
LCT	4233
ZNF200	8811
HIST1H4G	4134
SRPK1	8362
TRAPPC6A	5180.5
AIRE	3082
PPP2R3C	5781
CKMT2	3596
LRFN3	5976
MAST3	6816
SH3PXD2A	6273
MLLT4-AS1	4028
BICC1	5391
ATP4B	8193
CHCHD7	7065
HERC4	7336
XPA	5676
IRF1	5031
SLC38A7	7791.5
GANAB	4965
ZNF638	7408
CTBS	3436
HMOX1	5722
DLG4	4873.5
GLO1	7966
BAZ2A	8165
OBSL1	4333
ARHGAP10	5293
x
	streptomycin
USP13	4878
CA4	4125.5
IKBKE	3056
MMRN2	5946
TRPV6	4117
ABHD6	3427
CARS	7628
GUCA2B	5154
CYLC1	4546
RHOD	6163
KYNU	3586
PAX8	6760
MYO3A	3594
CDKL1	4625
PIGO	7329
AGPAT4	8455
OLIG2	3570
CDC20	8597
NDUFA2	7179
VPS37B	6283
DGKG	6850
RPS2P45	5570
PCDHA10	5809
PHYH	6104
PDE4A	7955
APEX1	7540
NOVA2	7822
CAMK1D	5296
PLEKHM2	6081
FAM108B1	3621
NEFH	5764
ZNF259P1	3819
NLRP3	8685
GRIN2A	6506
HMGB3P19	5358
SLC22A14	7256
TP63	5171.5
DCAF8	8791
RHOT2	7475
PRDM10	8209
UBL3	6600
NFIB	3263
ZIC3	5745
DYRK1B	4764.5
DIEXF	6193
MEPCE	7435
SLC5A5	5244
SUCLA2	5113
FLT4	6863
HDAC2	4448
x
	streptozocin
CDR1	5412
RBM4B	5394
ENO2	3772
FAM83E	6384
GLTSCR1	5165
NKTR	3917
RORC	5775
SMAD1	6286
UBE2N	4110
C1orf116	3615
C14orf2	3588
DSCR3	7900
HNRNPA1	7213
ATP1B4	8159
STAT2	7681
NRP2	4575
ASCC3	4123
DEAF1	5998
LXN	7931
RDH8	3535
CDC42EP4	5030
ZNF771	7841
ANXA4	8688.5
TSPAN32	4289
RAD17	3761
STAU1	5441
LGALS3	7551
PTPN22	8016
HMGB3P1	5388
HCFC1	6865.5
ALDH1A2	8600
CLASRP	6128
MFAP4	6321
UMOD	7958.5
DENND5B	8483
NCDN	7107.5
HNF1B	7194.5
SLC13A3	4822
TNP1	6894
ATP5G2	5825
ATP2A2	7227
ZNF24	3575
IL11	3257.5
SAMD14	7042
NUBP1	3578
NET1	3358
KCNAB3	7210
SLC47A1	7876
PDIA5	5447
KAZALD1	5170
x
	strophanthidin
FAF2	4204
GRID2	8648
HIBCH	8345.5
H2AFX	3142
RIMS3	8587
DAZL	6591
NUDT11	6385
ADAMTS2	4621
FGF16	3458
XYLB	6960.5
CA5B	4502.5
TMEM41B	5659.5
FAM50A	3701
MCM9	8349
RRP8	7826.5
CASP8AP2	5335
GLTSCR2	6190
CCT3	6148
ZNF155	8000
IAPP	4612
NMT2	5696
SIDT1	8688
INHBE	4221
CDKN1C	4008.5
C20orf43	7092
KLF9	8443
SEC14L5	7150
MARC1	7789
DSCR6	7454
TPP2	3305
ATP5F1	6206
RPL37A	8650.5
BLVRA	3114
PIAS1	5944.5
NT5DC3	7550
STK17B	3977
CDK2	4551
ZNF589	7891
MCPH1	7166
GTPBP1	8755
TSC2	8413.5
PTPN4	8403
AXL	3775
OR3A1	3092
CHORDC1	4664
FGF12	5821
PLAGL2	6738.5
MAN2B1	4867
C19orf73	5573
ACBD4	6433
x
	succinylsulfathiazole
SPATA5L1	6388.5
FASTKD3	6057
LINC00115	5185
KAZALD1	4687.5
ATP10A	7216
BTN1A1	6279
SMPDL3B	3027
POP1	5165.5
FAF2	5950.5
PFKFB4	8532
TDRD1	4860
ADAMTS8	4849
VGLL4	3683
RAB2A	6681.5
PKD2L2	3696
HTR7	4126.5
TXNL1	6314
AMPD3	5643
NAGLU	3004
CSNK1E	4591.5
LIPE	5820
CCBL2	7237
KLK10	4016
HILPDA	7515
TM4SF20	8791
NDUFS4	3108
PAFAH2	5371.5
CLPB	4901
ITGB6	3184
TRGV7	5330
COBLL1	3781
TSPAN5	7854
SH2D1A	5051
STMN3	3877
TNFSF11	3073
PAK1IP1	7909
C6orf106	4134
MGRN1	5918
LIN28A	4245
GYPA	6624
AK2	8137
RPL21P2	8168
EDAR	3785
PAPSS2	6643
SLC8A1	7834
FGF23	4591.5
CA7	4931
ORC5	7519
TG	4371
SERBP1	4940
x
	sulconazole
SLC34A1	4830
SUPT4H1	7385
PCM1	6561
MUC7	3175
RBL2	7728
UTP20	6584.5
RGS10	7382
TGM1	5085
PHC2	7738
TJP3	6823.5
GHRHR	5466
MRPL33	6159
UGDH	5693
DYNLL1	7750
UPF1	7644
FRAS1	4975
PAICS	5404
SGSM3	5275
CCT2	6526
TRIM3	4182
PLCH1	4653
PTPN18	6970.5
WRAP53	7825
PTCRA	5325
GABRB3	6082
HPD	3467
IFI16	5445
MS4A4A	7361
IFT74	8167
ATOX1	6201
ZNF492	8030
OR5I1	3270
PEX19	7770
SLC6A13	8299.5
LRP1	5986.5
SORL1	7834
MCF2L-AS1	6939.5
PADI2	4657
KIAA1109	8381
ZNF215	5545
NIPA2	6661
RNF13	8412
KIF25	5986.5
FMO1	5966
PMEL	7898.5
RPS16	4340
ENPP1	3269
PPFIA3	5241
ZBTB6	8147
TOP3B	7262
x
	sulfabenzamide
MRPS35	7313
BECN1	7249
MGRN1	3392
SLC17A2	8285
PKNOX2	3516
NR2E3	6066
ITSN2	8724
ZNF609	7209
ZBTB24	4403
AURKC	4383
FUT9	6214
LARP4B	8854
CYB5R1	4498
ZNF85	8037
TIA1	6170
SLC15A3	6716
SUCLA2	6952
IDH1	6327
LPHN2	4429
AAK1	5649
PLEC	5500
CSRP2	4737
GLCE	8721
RPS6KC1	5193
GNMT	8642
MZT2B	3404
PRMT2	8004
VGLL1	4905.5
FGFR1	4703.5
TCTN3	7534.5
C6orf15	7651
HSPA9	3155
ARAP1	8316
CNKSR2	5256
CKM	4877
ABCC4	3451
RNF34	8034
RPL12P11	3015
LARP4	6627.5
ADAM3B	8614
RSL1D1	4427
CAD	5965
DPP6	7459
ZNF334	4600
GGA1	4295
ATP6V1C1	8168
RELB	8081.5
TTLL12	4452
UAP1	8104
HLA-E	3145
x
	sulfacetamide
DYRK4	7161
MATN1	5872
METTL7A	7205
MKNK2	8657.5
SGMS1	5995
GCN1L1	7061.5
TAF12	8058
WSB1	6393.5
ABCB7	3445.5
CCL22	6233
CAMP	3166
NF2	4656
PLEKHF1	6363
ACE2	6133
RAB7A	6442
BAZ1A	4741
IARS2	5389
HOXD10	4176
SSTR3	4516
TMEM66	4362
RPAP2	7653
SFTPB	3522
RNF19A	8720
ADD2	6596
IFT27	3851.5
BHLHB9	7673
KIN	3562
PLK2	3320
MBD3	7934
PIWIL2	6238
NUP85	7500.5
AK2	4455
EPHB2	8600.5
TNKS	3785
RHOB	7970
COL7A1	5469
PQBP1	4028
BCAP29	7002
HDHD1	7792
KCNA3	5385
TMEM176A	7772
GAMT	8649.5
USH1C	7598
TBX6	3303
CLEC10A	5020
DSTN	6398
C16orf42	5591.5
VPS45	5619
LPAR2	7881
DLX2	4033
x
	sulfachlorpyridazine
CUX1	5466
CEP57	6747
DNAJC7	5600
CNR1	3262
CCL16	8429
WDR96	8518
SLC26A3	6243.5
CFHR5	7787
IL12B	4934.5
GALK2	5853
SLC22A18AS	4565
RNF144A	3440
ATP2A3	5453
COL6A1	8307
TGOLN2	4270
TMPRSS2	4525
SLC16A1	4429
PSENEN	6325
SORCS3	3090
SMARCA1	4580
EPHX1	4709
ETNK2	5881
PCDH11X	8107
CLTA	6368
CHRNB4	7027
ATP12A	3068
RFX5	3126
SMARCD1	5483
NAGK	8512
TCEAL1	5049
FECH	7538
INTS8	7163
C1orf115	7469
CARD10	4719
EIF2D	8373
PTPN7	5218.5
MED13	5519
PLA2R1	4148
SLC39A8	6867
PDZD8	4026
HOXD1	6632
MICALL1	8097
MDFIC	6608
CCR4	4079
LINS	4510
NLE1	7567.5
DPYSL2	7152
ZBBX	4305
TUBD1	7179
SEL1L	6924
x
	sulfadiazine
RAD51B	7962
TRIM15	3093
SOCS6	5393.5
TM4SF4	7701
PELP1	8852
OSBPL8	4914.5
GNPTAB	3953
TPT1	5584
ARID4A	7092
PLXDC1	6772.5
CD36	3237
RHOT2	7805
MYOG	6852
TP53TG1	8130
PRSS1	3854
RAB23	8520.5
CCR2	3120
USH1C	7919.5
RRM1	5474
SAGE1	4108.5
VEGFA	5939
MRPS12	3314
CEACAM1	6543
ZNF132	6465.5
PRR3	3317
BCAP29	4901.5
MMP8	4331
GABRA2	3951
PCNXL2	7443
CNN1	5222
BCL2L13	7186.5
MTMR7	7693
TRAV9-2	3083
MPI	4829
MAP1LC3C	4842
SLC9A3R1	3889.5
PVALB	5402
ARMC8	4788
SH3BP5	4838
TMEM97	8369
MYF5	5439
NEU1	3020
STK17A	7515
FOXJ3	5620
BTN2A2	7282.5
PRDM10	3067
TUBB1	5767
TNFRSF14	8016
EIF5	5203
CWF19L1	8010
x
	sulfadimethoxine
ATP6V1G2	8495
COL11A1	8234
COPS3	5551
FSD1	7935
SP1	6573
SDHAF1	3527
GLT8D1	3396
TRPM1	4835
DCBLD2	7548
SNRPB2	6736
CCL19	8401
PNISR	5649
CREB3L1	7129
THOC2	6322
C3AR1	8627
LARS	8600
GJB3	7946
DIMT1	6009
IFIT5	6117
TBC1D13	8289
POU6F1	7160
NBR1	7884
UBA7	3587
MMP17	8136
TSPAN13	7866
SST	8262.5
FARP1	7763.5
SF3A3	7532
ALCAM	8835
GAP43	6685
ANKMY1	4374
CCNB1	7167
FEZF2	5942
PRKAR2A	5142
PLK4	4259
DFNB31	3509
NUP50	3980
ANAPC13	8743
SAV1	7030
AZGP1P1	5541
PET112	3913
SAMSN1	5358
SLC22A7	5118
AHCY	5392
CAPRIN1	4111
CCR6	7546
EDF1	3001
EPYC	5364
PSMD11	6535.5
PLEKHM1	5561
x
	sulfadimidine
FBXO31	8652.5
MPL	7266.5
NR3C1	6606
AVL9	4877
SIRT3	5558
BEST2	7931
KLHL22	4228.5
MYCBP2	3915
NSFL1C	4599
ACSL3	6644
COL2A1	4122
ZNF238	8418
RAC3	7403
IKZF4	5673
SECTM1	4483
TPD52	7836
OXR1	6445
CPLX2	4200
B9D1	7278
PCDHGA1	4275
ADH5	6641
DOHH	6817
ABCD1P2	4138
HEXIM1	5523
NCAPD3	5813
SEC24B	6982
LMO1	7915
ZIC4	6835
HCK	5397
RUVBL2	6560
MRPS33	3920
OPRK1	3913
NFKBIB	3508
FABP1	7866
FAM50B	3863.5
KLHL20	7753
FDXR	4948
UBN1	5770.5
CCDC41	4379
NHLH1	6143
CCDC48	6353
KRT18P50	6902
NR2C1	8028
DNAJC7	3136
PDGFB	7309
FAM102A	3195
NME4	7432
RAB9BP1	5877
FMO3	3233
PAPOLB	3606
x
	sulfadoxine
RERE	4769
CTTN	8461
USP34	7111
KLHL25	6009
